src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.15,192.168.56.10,80,36608,6,2024-09-26 00:27:57,99.94825601577759,16.00828332359724,0.06003106246348965,0.030015531231744826,0.030015531231744826,3,3,1402,198,1262,66,467.3333333333333,561.9236800689416,66,66,66.0,0.0,1262,66,266.6666666666667,445.13618390580444,198146.22222222216,60,60,20,1,19.989651203155518,38.40096974372864,3.24249267578125e-05,17.006975654860017,99.94821238517761,99.94817996025085,3.24249267578125e-05,49.974106192588806,49.97407376766205,61.54728627204895,36.915865659713745,24.631420612335205,30.773643136024475,6.14222252368927,1,0,0,0,1,1,0,1,6,0,0,1.0,266.6666666666667,65160,501,0,0,0,0,38.40096974372864,12.284368991851807,25.342669367790222,13.058300375938416,0,0,0,0,0,0,467.3333333333333,66.0,0,3,3,1402,198
192.168.56.10,192.168.100.15,36756,80,6,2024-09-26 00:27:59,97.90005326271057,33.677203332593116,0.11235948943237012,0.06128699423583824,0.05107249519653187,6,5,575,2722,234,66,95.83333333333333,61.92042384293643,1262,66,544.4,585.9179464737362,1262,66,299.72727272727275,456.0964991412734,208024.0165289256,120,100,20,2,9.790005326271057,36.90889048576355,1.4543533325195312e-05,15.211036534502426,97.90005326271057,36.90909433364868,0.04787635803222656,19.580010652542114,16.464104493499065,61.6114501953125,36.908926248550415,2.1457672119140625e-05,15.402862548828125,15.995999963190833,2,2,0,0,2,0,0,4,11,0,0,0.8333333333333334,299.72727272727275,502,508,0,0,0,0,36.28843379020691,12.557555913925171,24.42299485206604,11.86543893814087,0,0,0,0,0,0,95.83333333333333,544.4,0,6,5,575,2722
192.168.56.10,192.168.100.15,36856,80,6,2024-09-26 00:27:59,99.14772272109985,32.577651925359014,0.10085960348408363,0.060515762090450176,0.04034384139363345,6,4,574,2656,234,66,95.66666666666667,61.97221599681228,1262,66,664.0,598.0,1262,66,323.0,472.08749189106885,222866.6,120,80,20,2,11.016413635677761,36.29057002067566,2.956390380859375e-05,13.452658276064687,99.14772272109985,36.29063296318054,0.04313516616821289,19.82954454421997,12.288037128373729,62.85701298713684,62.856913566589355,2.956390380859375e-05,20.952337662378948,29.631009784618147,2,2,0,0,2,0,0,4,10,0,0,0.6666666666666666,323.0,502,508,0,0,0,0,36.29057002067566,11.667009353637695,23.978789687156677,12.311780333518982,0,0,0,0,0,0,95.66666666666667,664.0,0,6,4,574,2656
192.168.56.10,192.168.100.15,36956,80,6,2024-09-26 00:27:59,97.99167466163635,21.45080188963166,0.13266433138211778,0.08163958854284172,0.05102474283927607,8,5,588,1514,86,66,73.5,6.670832032063167,1262,54,302.8,479.62251823699853,1262,54,161.69230769230768,317.72324304588994,100948.05917159765,160,100,20,4,8.165972888469696,46.023064613342285,8.106231689453125e-06,15.288126996721765,97.99167466163635,46.023064613342285,0.042308807373046875,13.998810665948051,17.861272790523206,56.535035848617554,46.10273623466492,0.00029349327087402344,14.133758962154388,18.59076608458721,4,1,0,0,1,1,1,5,11,0,0,0.625,161.69230769230768,64240,508,0,0,0,0,41.75582265853882,37.63643503189087,39.696128845214844,2.0596938133239746,0,0,0,0,0,0,73.5,302.8,0,8,5,588,1514
192.168.56.10,192.168.100.15,36966,80,6,2024-09-26 00:27:59,99.15787029266357,40.047249787431184,0.1815287071704259,0.1109342099374825,0.0705944972329434,11,7,1121,2850,234,66,101.9090909090909,62.57715898350037,1262,54,407.14285714285717,540.6861853426701,1262,54,220.61111111111111,371.7837093569457,138223.12654320986,220,140,20,5,5.832815899568446,37.6360547542572,8.106231689453125e-06,10.703150192854372,99.15787029266357,37.636157512664795,8.869171142578125e-05,9.915787029266358,12.420257550905886,61.52156043052673,38.131534814834595,7.557868957519531e-05,10.25359340508779,14.17638429747582,5,2,0,0,1,3,1,7,15,0,0,0.6363636363636364,220.61111111111111,64240,508,0,0,0,0,37.6360547542572,14.812687397003174,26.224371075630188,11.411683678627014,0,0,0,0,0,0,101.9090909090909,407.14285714285717,0,11,7,1121,2850
192.168.56.10,192.168.100.15,36992,80,6,2024-09-26 00:27:59,97.9760525226593,40.122049202695344,0.20413151464103457,0.11227233305256902,0.09185918158846557,11,9,957,2974,234,66,87.0,46.93903202317585,1262,54,330.44444444444446,497.9511602804951,1262,54,196.55,357.0151922537751,127459.84750000003,220,180,20,6,5.156634343297858,46.02286243438721,6.9141387939453125e-06,11.478589233562861,97.9760525226593,46.02286243438721,0.00010037422180175781,9.79760525226593,14.314773850752326,97.91972494125366,46.10268473625183,2.6941299438476562e-05,12.239965617656708,17.365430359228164,6,2,0,0,2,0,1,8,19,0,0,0.8181818181818182,196.55,502,508,0,0,0,0,41.75551080703735,26.326807498931885,34.04115915298462,7.714351654052734,0,0,0,0,0,0,87.0,330.44444444444446,0,11,9,957,2974
192.168.56.10,192.168.100.15,37010,80,6,2024-09-26 00:27:59,99.13834166526794,43.53512402469472,0.23199903905652886,0.12104297689905853,0.11095606215747032,12,11,1194,3122,234,66,99.5,60.54681384405514,1262,54,283.8181818181818,461.145967461264,1262,54,187.65217391304347,334.80553845811846,112094.74858223063,240,220,20,5,4.506288257512179,38.126492738723755,6.4373016357421875e-06,11.290609866401015,99.13834166526794,38.126569747924805,4.506111145019531e-05,9.012576515024358,14.640473731405214,99.13829565048218,38.126492738723755,3.2901763916015625e-05,9.913829565048218,15.06245898274369,5,2,0,0,2,4,1,7,20,0,0,0.9166666666666666,187.65217391304347,64240,508,0,0,0,0,37.62074899673462,14.813759088516235,23.826572338740032,9.905748304100031,0,0,0,0,0,0,99.5,283.8181818181818,0,12,11,1194,3122
192.168.56.10,192.168.100.15,37054,80,6,2024-09-26 00:27:59,97.97450876235962,27.405087648998123,0.193927994536672,0.11227410210017853,0.08165389243649347,11,8,965,1720,234,66,87.72727272727273,46.669224644573,1262,54,215.0,395.7612916898266,1262,54,141.31578947368422,266.7541846229416,71157.79501385041,220,160,20,6,5.443028264575535,46.10268306732178,4.76837158203125e-06,11.477314922413239,97.97450876235962,46.10268998146057,4.2438507080078125e-05,9.797450876235962,13.944533539086843,94.15456771850586,46.10269284248352,4.1961669921875e-05,13.450652531215123,18.245655590173048,6,1,0,0,1,2,1,7,17,0,0,0.7272727272727273,141.31578947368422,64240,508,0,0,0,0,41.835062980651855,18.095572233200073,29.965317606925964,11.869745373725891,0,0,0,0,0,0,87.72727272727273,215.0,0,11,8,965,1720
192.168.56.10,192.168.100.15,37522,80,6,2024-09-26 00:27:59,97.90332746505737,38.91593982196188,0.1838548338045443,0.11235573176944373,0.07149910203510056,11,7,968,2842,234,66,88.0,46.59691757265418,1262,54,406.0,541.3971344058418,1262,54,211.66666666666666,373.2921108193957,139347.0,220,140,20,7,5.759019262650433,37.87451672554016,6.67572021484375e-06,10.664409744129584,97.90332746505737,37.874560594558716,7.62939453125e-05,9.790332746505737,12.405973521452065,97.85633945465088,46.102238178253174,3.314018249511719e-05,16.30938990910848,18.40071501171591,7,2,0,0,1,0,1,9,17,0,0,0.6363636363636364,211.66666666666666,502,508,0,0,0,0,37.87451672554016,20.48011350631714,29.17731511592865,8.697201609611511,0,0,0,0,0,0,88.0,406.0,0,11,7,968,2842
192.168.56.10,192.168.100.15,37552,80,6,2024-09-26 00:27:59,97.9034333229065,35.08559284811427,0.15321219584329374,0.08171317111642333,0.0714990247268704,8,7,593,2842,87,66,74.125,7.043392293490403,1262,54,406.0,541.3971344058418,1262,54,229.0,405.24609806881546,164224.4,160,140,20,5,6.993102380207607,46.10225772857666,6.9141387939453125e-06,12.611911448886312,97.9034333229065,46.102264642715454,0.03930234909057617,13.986204760415214,14.845427647905765,59.96009182929993,46.10227036476135,2.8848648071289062e-05,9.993348638216654,16.297485385989535,5,2,0,0,2,0,1,7,14,0,0,0.875,229.0,502,508,0,0,0,0,42.15803933143616,18.025655031204224,30.09184718132019,12.066192150115967,0,0,0,0,0,0,74.125,406.0,0,8,7,593,2842
