src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.100.40,192.168.100.1,38719,53,17,2024-09-25 20:25:18,0.0068242549896240234,75905.72169234532,586.1445690528595,293.07228452642977,293.07228452642977,2,2,148,370,74,74,74.0,0.0,197,173,185.0,12.0,197,74,129.5,56.1449018166387,3152.25,16,16,8,2,0.002274751663208008,0.006161689758300781,1.811981201171875e-05,0.002760348620241345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,129.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.0,185.0,0,2,2,148,370
192.168.100.40,135.134.58.20,4270,6881,17,2024-09-25 20:25:18,0.16904616355895996,1342.8284630714313,11.831087780365033,5.915543890182517,5.915543890182517,1,1,107,120,107,107,107.0,0.0,120,120,120.0,0.0,120,107,113.5,6.5,42.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,120.0,0,1,1,107,120
192.168.100.40,34.120.208.123,50820,443,6,2024-09-25 20:27:08,130.78112959861755,39.30230619490179,0.19115907682345226,0.09175635687525709,0.09940271994819518,12,13,3707,1433,1378,66,308.9166666666667,476.64897257369137,332,66,110.23076923076923,69.20999688368042,1378,66,205.6,348.42112450309327,121397.28000000001,240,260,20,7,5.449213733275731,58.53788781166077,2.384185791015625e-07,16.152860839123846,130.78112959861755,58.53788781166077,1.430511474609375e-05,11.889193599874323,22.21475113799103,72.14044618606567,58.0736722946167,2.384185791015625e-07,6.011703848838806,16.131710218676893,7,7,0,0,0,0,0,14,25,0,0,1.0833333333333333,205.6,634,361,0,0,0,0,44.51468539237976,13.499170064926147,29.006927728652954,15.507757663726807,0,0,0,0,0,0,308.9166666666667,110.23076923076923,0,12,13,3707,1433
192.168.100.40,35.190.10.96,51241,443,17,2024-09-25 20:25:17,1.1975064277648926,21859.590389722194,35.07288063446278,20.041646076835875,15.031234557626904,24,18,18349,7828,1294,73,764.5416666666666,584.2975112023174,1294,68,434.8888888888889,479.35151667978465,1294,68,623.2619047619048,565.8421056697291,320177.28854875284,192,144,8,24,0.029207473847924208,0.6287555694580078,4.76837158203125e-07,0.09749672325272749,1.1118700504302979,0.6958103179931641,8.106231689453125e-06,0.04834217610566512,0.140871285926478,1.1323769092559814,0.6893024444580078,4.76837158203125e-07,0.06661040642682244,0.15855979653851227,0,0,0,0,0,0,0,0,0,0,0,0.75,623.2619047619048,0,0,0,0,0,0,0,0,0,0,7037.5,7.5,804.0,6.0,419472.12369258754,7604.219515770057,764.5416666666666,434.8888888888889,0,24,18,18349,7828
192.168.100.40,192.168.100.1,41544,53,17,2024-09-25 20:25:19,0.0048444271087646484,35091.86869432551,412.8455140508883,206.42275702544416,206.42275702544416,1,1,77,93,77,77,77.0,0.0,93,93,93.0,0.0,93,77,85.0,8.0,64.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,93.0,0,1,1,77,93
192.168.100.40,74.125.250.129,36945,19302,17,2024-09-25 20:25:19,0.061385393142700195,2215.510776054593,32.58104082433225,16.290520412166124,16.290520412166124,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,47547,19302,17,2024-09-25 20:25:19,0.061064958572387695,2227.1365309907274,32.75200780868717,16.376003904343584,16.376003904343584,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,54336,19302,17,2024-09-25 20:25:20,0.061208248138427734,2221.9227659060634,32.67533479273622,16.33766739636811,16.33766739636811,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,46199,19302,17,2024-09-25 20:25:20,0.05842733383178711,2327.6776652438975,34.23055390064555,17.115276950322777,17.115276950322777,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,40721,19302,17,2024-09-25 20:25:20,0.057084083557128906,2382.4504402158477,35.03603588552717,17.518017942763585,17.518017942763585,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,58192,19302,17,2024-09-25 20:25:20,0.06103205680847168,2228.3371577462917,32.76966408450429,16.384832042252146,16.384832042252146,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,50561,19302,17,2024-09-25 20:25:21,0.05876588821411133,2314.267751803377,34.03334929122613,17.016674645613065,17.016674645613065,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,34446,19302,17,2024-09-25 20:25:22,0.06410551071166992,2121.5024806789697,31.19856589233779,15.599282946168895,15.599282946168895,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,38237,19302,17,2024-09-25 20:25:22,0.05793881416320801,2347.303823252254,34.51917387135668,17.25958693567834,17.25958693567834,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,60325,19302,17,2024-09-25 20:25:23,0.059784650802612305,2274.8313852166457,33.453402723774204,16.726701361887102,16.726701361887102,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,45945,19302,17,2024-09-25 20:25:23,0.05705595016479492,2383.625189085287,35.05331160419539,17.526655802097697,17.526655802097697,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,58111,19302,17,2024-09-25 20:25:23,0.061812400817871094,2200.2057548407006,32.35596698295148,16.17798349147574,16.17798349147574,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,36609,19302,17,2024-09-25 20:25:23,0.06107640266418457,2226.719224898799,32.7458709543941,16.37293547719705,16.37293547719705,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,60836,19302,17,2024-09-25 20:25:23,0.05886721611022949,2310.2842122742572,33.9747678275626,16.9873839137813,16.9873839137813,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,53854,19302,17,2024-09-25 20:25:23,0.05983734130859375,2272.8282544944536,33.42394491903608,16.71197245951804,16.71197245951804,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,56309,19302,17,2024-09-25 20:25:23,0.06139326095581055,2215.226848723505,32.57686542240449,16.288432711202244,16.288432711202244,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,49797,19302,17,2024-09-25 20:25:23,0.0629887580871582,2159.1154378979086,31.751697616145712,15.875848808072856,15.875848808072856,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,51162,19302,17,2024-09-25 20:25:23,0.06184029579162598,2199.213284138532,32.34137182556665,16.170685912783323,16.170685912783323,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,14.43.216.222,4270,33079,17,2024-09-25 20:25:23,0.29086899757385254,780.4200581478747,6.8759476488799525,3.4379738244399762,3.4379738244399762,1,1,107,120,107,107,107.0,0.0,120,120,120.0,0.0,120,107,113.5,6.5,42.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,120.0,0,1,1,107,120
192.168.100.40,74.125.250.129,58077,19302,17,2024-09-25 20:25:23,0.05809926986694336,2340.8211550930296,34.423840516073966,17.211920258036983,17.211920258036983,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,42660,19302,17,2024-09-25 20:25:24,0.058695077896118164,2317.059707130816,34.074407457806124,17.037203728903062,17.037203728903062,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,47959,19302,17,2024-09-25 20:25:24,0.06036496162414551,2252.962585262393,33.131802724446956,16.565901362223478,16.565901362223478,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,49376,19302,17,2024-09-25 20:25:24,0.05982327461242676,2273.3626816835845,33.43180414240565,16.715902071202827,16.715902071202827,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,44567,19302,17,2024-09-25 20:25:24,0.05838656425476074,2329.3030123606013,34.25445606412649,17.127228032063243,17.127228032063243,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,35048,19302,17,2024-09-25 20:25:25,0.06163835525512695,2206.41838084555,32.44732913008161,16.223664565040806,16.223664565040806,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
34.107.243.93,192.168.100.40,443,48380,6,2024-09-25 20:25:25,0.05895209312438965,4240.731528777052,50.88877834532462,33.92585223021641,16.962926115108203,2,1,156,94,90,66,78.0,12.0,94,94,94.0,0.0,94,66,83.33333333333333,12.364824660660938,152.88888888888889,40,20,20,1,0.029476046562194824,0.05859661102294922,0.0003554821014404297,0.029120564460754395,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,3,0,0,0.5,83.33333333333333,287,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,94.0,0,2,1,156,94
192.168.100.40,74.125.250.129,49505,19302,17,2024-09-25 20:25:25,0.06270503997802734,2168.8846709555746,31.89536280817022,15.94768140408511,15.94768140408511,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,44886,19302,17,2024-09-25 20:25:25,0.05834221839904785,2331.0735130054554,34.280492838315524,17.140246419157762,17.140246419157762,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,57.144.120.128,46262,443,6,2024-09-25 20:27:23,118.96170210838318,12140.14236854322,3.076620403989732,1.496279868607028,1.5803405353827038,178,188,17080,1427132,733,66,95.95505617977528,102.2020921653484,27666,66,7591.127659574468,9754.386292934483,27666,66,3945.934426229508,7931.762820352297,62912861.43832303,3560,3760,20,25,0.3259224715298169,58.62781238555908,0.0,4.325708927903367,118.96170210838318,58.62781238555908,2.193450927734375e-05,0.6721000119117694,6.193039814576911,118.91101312637329,58.67871904373169,0.0,0.6358877707292689,6.032856343713385,25,155,0,0,0,2,0,180,365,0,0,1.0561797752808988,3945.934426229508,64240,382,0,0,0,0,0,0,0,0,1167.3333333333333,6.0,469575.0,55.333333333333336,50234.79325298568,4548984.132889056,95.95505617977528,7591.127659574468,0,178,188,17080,1427132
192.168.100.40,57.144.120.141,57110,443,6,2024-09-25 20:27:23,117.22494149208069,14.391135355047014,0.12795911696840853,0.059714254585257316,0.06824486238315122,7,8,805,882,236,66,115.0,53.70820634289911,237,66,110.25,53.68368001543858,237,66,112.46666666666667,53.74739270162062,2888.7822222222217,140,160,20,5,8.373210106577192,58.569334745407104,0.0,20.437371737231906,117.22494149208069,58.569334745407104,0.0002567768096923828,19.537490248680115,27.542682839096138,117.15593004226685,58.67817783355713,0.0,16.73656143460955,26.428183268636808,5,5,0,0,0,0,0,10,15,0,0,1.1428571428571428,112.46666666666667,501,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.0,110.25,0,7,8,805,882
192.168.100.40,57.144.120.128,46274,443,6,2024-09-25 20:27:24,117.19436526298523,43.50891775861235,0.27305067038156405,0.15359100208962978,0.11945966829193427,18,14,2958,2141,1106,66,164.33333333333334,257.3624767607827,489,66,152.92857142857142,121.28682903744817,1106,66,159.34375,209.10592551608264,43725.2880859375,360,280,20,7,3.7804633955801688,58.62904739379883,2.384185791015625e-07,14.357424976601068,117.19436526298523,58.62904739379883,8.58306884765625e-06,6.893786191940308,18.826366698949734,117.14427757263184,58.67835021018982,2.384185791015625e-07,9.011098274817833,21.11123104449749,7,8,0,0,0,2,0,15,31,0,0,0.7777777777777778,159.34375,64240,273,0,0,0,0,0,0,0,0,0,0,952.0,6.0,0,2559600.902564103,164.33333333333334,152.92857142857142,0,18,14,2958,2141
57.144.120.141,192.168.100.40,443,57104,6,2024-09-25 20:27:24,117.14461350440979,5.838936845135022,0.06829165900742716,0.03414582950371358,0.03414582950371358,4,4,342,342,105,66,85.5,19.5,105,66,85.5,19.5,105,66,85.5,19.5,380.25,80,80,20,2,16.734944786344254,58.58591079711914,1.2159347534179688e-05,26.415038477182673,117.14460134506226,58.678330183029175,0.00022745132446289062,39.04820044835409,27.61122251029037,58.72909641265869,58.58591079711914,0.050614118576049805,19.57636547088623,27.58391934956507,2,2,0,0,0,0,0,4,8,0,0,1.0,85.5,273,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5,85.5,0,4,4,342,342
192.168.100.40,157.240.196.54,59950,443,6,2024-09-25 20:27:24,117.24707007408142,53.66445401172465,0.20469594664357782,0.10234797332178891,0.10234797332178891,12,12,1817,4475,740,66,151.41666666666666,183.4363914882274,2826,66,372.9166666666667,755.023780898471,2826,66,262.1666666666667,560.4645146860078,314120.4722222222,240,240,20,6,5.0976986988731054,58.58952975273132,0.0,16.459164130092283,117.24707007408142,58.58952975273132,6.9141387939453125e-06,10.65882455218922,22.541492697325477,117.19723415374756,58.67869329452515,0.0,10.65429401397705,22.55491552151689,6,7,0,0,0,2,0,13,23,0,0,1.0,262.1666666666667,64240,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.41666666666666,372.9166666666667,0,12,12,1817,4475
192.168.100.1,239.255.255.250,34151,1900,17,2024-09-25 20:27:28,120.25226092338562,14.511161674637982,0.08315851962543255,0.08315851962543255,0.0,10,0,1745,0,175,174,174.5,0.5,0,0,0,0.0,175,174,174.5,0.5,0.25,80,0,8,10,13.361362324820625,59.22357201576233,0.2531588077545166,24.512450013357956,120.25226092338562,59.22357201576233,0.2531588077545166,13.361362324820625,24.512450013357956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,174.5,0,0,0,0,0,0,0,0,0,0,530.0,4.0,0,0,685.3078732462536,0,174.5,0,0,10,0,1745,0
142.250.186.78,192.168.100.40,443,53864,6,2024-09-25 20:27:06,141.96169638633728,2971.019723885127,3.324840516948249,2.0428045549046443,1.2820359620436044,290,182,381409,40362,29321,66,1315.203448275862,3243.4384675975525,1466,66,221.76923076923077,378.2606687969937,29321,66,893.582627118644,2608.048172215477,6801915.268596489,5800,3640,20,233,0.30140487555485623,58.902565479278564,0.0,3.843264637666671,83.55026292800903,58.96268630027771,0.0,0.2891012558062596,3.5166585415490568,141.90690660476685,58.967567682266235,2.6226043701171875e-06,0.7840160585898721,6.176817142597908,231,50,0,0,0,0,0,281,472,0,0,0.6275862068965518,893.582627118644,566,30445,50.94689917564392,2.966705560684204,26.956802368164062,23.99009680747986,55.93585991859436,50.4557671546936,53.19581353664398,2.7400463819503784,32886.545454545456,20.545454545454547,3529.0,5.714285714285714,1474143.7757176417,12135.148928036519,1315.203448275862,221.76923076923077,0,290,182,381409,40362
192.168.100.40,59.6.107.108,4270,40965,17,2024-09-25 20:25:28,0.2951204776763916,769.1773942196999,6.77689334114273,3.388446670571365,3.388446670571365,1,1,107,120,107,107,107.0,0.0,120,120,120.0,0.0,120,107,113.5,6.5,42.25,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,113.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0,120.0,0,1,1,107,120
192.168.100.40,74.125.250.129,59711,19302,17,2024-09-25 20:25:29,0.05989718437194824,2270.5574798887064,33.39055117483392,16.69527558741696,16.69527558741696,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,42695,19302,17,2024-09-25 20:25:29,0.057497501373291016,2365.3201748202455,34.78412021794478,17.39206010897239,17.39206010897239,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,46244,19302,17,2024-09-25 20:25:29,0.056536197662353516,2405.5384978703664,35.37556614515245,17.687783072576224,17.687783072576224,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,45615,19302,17,2024-09-25 20:25:30,0.059790849685668945,2274.595539534494,33.449934404919034,16.724967202459517,16.724967202459517,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,48166,19302,17,2024-09-25 20:25:30,0.05757331848144531,2362.205333775054,34.73831373198609,17.369156865993045,17.369156865993045,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,42905,19302,17,2024-09-25 20:25:30,0.0583653450012207,2330.149851716898,34.266909584072025,17.133454792036012,17.133454792036012,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,59041,19302,17,2024-09-25 20:25:30,0.056908369064331055,2389.8066705489523,35.14421574336695,17.572107871683475,17.572107871683475,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
192.168.100.40,74.125.250.129,33459,19302,17,2024-09-25 20:25:30,0.06467509269714355,2102.8187873939696,30.923805696970145,15.461902848485073,15.461902848485073,1,1,62,74,62,62,62.0,0.0,74,74,74.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,74.0,0,1,1,62,74
